,round,group,player_slot,ws,other_costs,cost_A,cost_B,production,lcoe,correction_factor,minimum_bid_rym,id_scenario
721,46,1,2,6.0,0.88,54.48127,-6.537752400000002,2275.5401511823243,47.9435176,1.0896254,44.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
722,46,1,3,6.4,1.12,50.464625,6.055755000000005,2556.7585973306004,56.52038,1.0092925,56.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
723,46,1,4,6.8,0.92,47.275729999999996,-3.782058399999997,2826.4576240077954,43.4936716,0.9455146,46.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
724,46,2,1,6.6,1.11,48.81842,5.370026200000005,2693.2139720893097,54.18844620000001,0.9763684,55.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
725,46,2,2,6.6,1.09,48.81842,4.393657800000007,2693.2139720893097,53.21207780000001,0.9763684,54.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
726,46,2,3,8.8,0.92,39.2735133895224,-3.141881071161791,3945.422474128707,36.13163231836061,0.79,45.736243440962795,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
727,46,2,4,5.8,1.13,56.98057,7.4074740999999875,2131.626659462528,64.38804409999999,1.1396114,56.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
728,46,3,1,7.5,1.17,43.304379999999995,7.361744599999994,3264.2913304677227,50.66612459999999,0.8660876,58.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
729,46,3,2,6.2,0.87,52.346959999999996,-6.805104800000002,2417.4057379964315,45.54185519999999,1.0469392,43.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
730,46,3,3,7.4,1.14,43.764900000000004,6.1270859999999985,3204.6274315761634,49.891986,0.875298,57.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
731,46,3,4,6.0,0.82,54.48127,-9.806628600000003,2275.5401511823243,44.6746414,1.0896254,40.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
732,46,4,1,8.3,1.0,40.202690000000004,0.0,3704.6590150147713,40.202690000000004,0.8040538,50.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
733,46,4,2,5.3,1.15,65.6805164659142,9.85207746988712,1766.7501763451485,75.53259393580132,1.29,58.55239839984598,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
734,46,4,3,5.3,0.91,65.6805164659142,-5.911246481932274,1766.7501763451485,59.76926998398192,1.29,46.33276742944335,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
735,46,4,4,8.3,1.11,40.202690000000004,4.422295900000002,3704.6590150147713,44.624985900000006,0.8040538,55.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
736,47,1,1,7.5,0.85,43.304379999999995,-6.495657000000001,3264.2913304677227,36.80872299999999,0.8660876,42.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
737,47,1,2,6.0,1.07,54.48127,3.8136889000000025,2275.5401511823243,58.294958900000005,1.0896254,53.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
738,47,1,3,7.3,0.84,44.23306,-7.0772896,3143.974070805334,37.1557704,0.8846612,42.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
739,47,1,4,6.7,1.16,48.042229999999996,7.686756799999998,2760.2544196832227,55.728986799999994,0.9608445999999999,58.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
740,47,2,1,8.7,0.92,39.45100761491994,-3.1560806091935945,3899.430925071707,36.29492700572634,0.79,45.94294557686879,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
741,47,2,2,6.2,1.14,52.346959999999996,7.328574399999994,2417.4057379964315,59.67553439999999,1.0469392,56.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
742,47,2,3,7.5,1.19,43.304379999999995,8.227832199999995,3264.2913304677227,51.53221219999999,0.8660876,59.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
743,47,2,4,7.2,0.99,44.760925,-0.4476092499999993,3082.3461630779525,44.31331575,0.8952185,49.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
744,47,3,1,7.6,1.06,42.8516,2.5710960000000043,3322.95250850423,45.422696,0.857032,53.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
745,47,3,2,5.9,0.8,55.727005,-11.145401,2203.80697148829,44.581604,1.1145401,40.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
746,47,3,3,6.8,0.93,47.275729999999996,-3.309301099999999,2826.4576240077954,43.9664289,0.9455146,46.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
747,47,3,4,8.3,1.16,40.202690000000004,6.432430399999994,3704.6590150147713,46.6351204,0.8040538,57.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
748,47,4,1,7.8,0.82,41.96962,-7.554531600000004,3437.2208174516622,34.415088399999995,0.8393924,40.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
749,47,4,2,6.7,1.08,48.042229999999996,3.843378400000006,2760.2544196832227,51.8856084,0.9608445999999999,54.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
750,47,4,3,7.2,1.08,44.760925,3.5808740000000014,3082.3461630779525,48.341799,0.8952185,54.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
751,47,4,4,7.7,1.11,42.40664,4.664730400000003,3380.599171369953,47.071370400000006,0.8481328,55.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
752,48,1,1,7.8,0.96,41.96962,-1.6787848000000025,3437.2208174516622,40.2908352,0.8393924,47.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
753,48,1,2,5.0,0.99,71.16774157012966,-0.7116774157013026,1548.0076471579075,70.45606415442836,1.29,54.6171039956809,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
754,48,1,3,5.5,1.06,62.007965,3.720477900000006,1913.1530304421865,65.7284429,1.2401593,53.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
755,48,1,4,6.2,1.11,52.346959999999996,5.758165600000005,2417.4057379964315,58.1051256,1.0469392,55.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
756,48,2,1,7.2,1.12,44.760925,5.371311000000006,3082.3461630779525,50.132236000000006,0.8952185,56.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
757,48,2,2,8.2,1.06,40.400960000000005,2.4240576000000047,3653.284405406161,42.82501760000001,0.8080192,53.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
758,48,2,3,7.6,0.82,42.8516,-7.713287999999999,3322.95250850423,35.138312,0.857032,41.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
759,48,2,4,5.2,0.9,67.51520365647069,-6.7515203656470675,1693.6122771870748,60.76368329082362,1.29,47.103630458002804,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
760,48,3,1,9.0,1.18,38.9311159427737,7.00760086969926,4034.143044805663,45.93871681247296,0.79,58.150274446168304,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
761,48,3,2,8.3,1.02,40.202690000000004,0.8040537999999984,3704.6590150147713,41.0067438,0.8040538,51.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
762,48,3,3,6.2,1.12,52.346959999999996,6.281635200000004,2417.4057379964315,58.6285952,1.0469392,56.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
763,48,3,4,6.6,1.03,48.81842,1.4645526000000046,2693.2139720893097,50.28297260000001,0.9763684,51.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
764,48,4,1,6.8,0.86,47.275729999999996,-6.618602199999998,2826.4576240077954,40.6571278,0.9455146,43.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
765,48,4,2,8.9,1.14,39.10021325274613,5.474029855384451,3990.3272687735966,44.57424310813058,0.79,56.42309254193744,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
766,48,4,3,5.5,1.09,62.007965,5.580716850000002,1913.1530304421865,67.58868185,1.2401593,54.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
767,48,4,4,6.0,0.95,54.48127,-2.7240634999999997,2275.5401511823243,51.7572065,1.0896254,47.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
768,49,1,1,5.3,0.82,65.6805164659142,-11.822492963864555,1766.7501763451485,53.85802350204964,1.29,41.75040581554236,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
769,49,1,2,8.2,0.82,40.400960000000005,-7.2721728,3653.284405406161,33.128787200000005,0.8080192,41.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
770,49,1,3,5.8,1.07,56.98057,3.9886399000000026,2131.626659462528,60.9692099,1.1396114,53.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
771,49,1,4,7.0,0.98,45.97765,-0.9195530000000005,2956.235927864234,45.058097,0.919553,49.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
772,49,2,1,8.0,0.81,41.11956,-7.812716399999999,3547.3526180837684,33.3068436,0.8223912,40.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
773,49,2,2,6.7,1.17,48.042229999999996,8.167179099999998,2760.2544196832227,56.209409099999995,0.9608445999999999,58.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
774,49,2,3,7.6,0.81,42.8516,-8.141804,3322.95250850423,34.709796,0.857032,40.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
775,49,2,4,8.7,1.07,39.45100761491994,2.7615705330443987,3899.430925071707,42.21257814796434,0.79,53.43364322527131,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
776,49,3,1,7.2,0.94,44.760925,-2.685655500000003,3082.3461630779525,42.0752695,0.8952185,46.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
777,49,3,2,6.2,1.08,52.346959999999996,4.1877568000000025,2417.4057379964315,56.5347168,1.0469392,54.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
778,49,3,3,8.5,0.8,39.81853,-7.963705999999998,3804.1989632496698,31.854824000000004,0.7963706,40.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
779,49,3,4,5.9,0.8,55.727005,-11.145401,2203.80697148829,44.581604,1.1145401,40.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
780,49,4,1,5.3,1.01,65.6805164659142,0.6568051646591471,1766.7501763451485,66.33732163057334,1.29,51.42428033377778,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
781,49,4,2,5.9,1.13,55.727005,7.244510649999995,2203.80697148829,62.97151564999999,1.1145401,56.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
782,49,4,3,7.0,1.08,45.97765,3.678212000000002,2956.235927864234,49.655862,0.919553,54.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
783,49,4,4,6.8,0.84,47.275729999999996,-7.564116800000001,2826.4576240077954,39.711613199999995,0.9455146,41.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
784,50,1,1,7.6,1.09,42.8516,3.856644000000003,3322.95250850423,46.708244,0.857032,54.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
785,50,1,2,8.9,0.89,39.10021325274613,-4.301023457802074,3990.3272687735966,34.799189794944056,0.79,44.04960733537222,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
786,50,1,3,6.7,1.19,48.042229999999996,9.1280237,2760.2544196832227,57.170253699999996,0.9608445999999999,59.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
787,50,1,4,8.3,0.96,40.202690000000004,-1.6081076000000039,3704.6590150147713,38.5945824,0.8040538,48.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
788,50,2,1,8.1,1.1,40.70666,4.070666000000003,3600.84695020913,44.777326,0.8141332,55.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
789,50,2,2,6.5,0.97,49.60391,-1.488117299999999,2625.3696471309936,48.1157927,0.9920782,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
790,50,2,3,5.6,0.91,60.175095,-5.41575855,1986.2186485554405,54.75933645,1.2035019,45.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
791,50,2,4,6.6,0.81,48.81842,-9.275499799999999,2693.2139720893097,39.542920200000005,0.9763684,40.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
792,50,3,1,6.1,1.06,53.3012,3.1980720000000034,2346.759967225184,56.499272000000005,1.066024,53.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
793,50,3,2,5.6,1.06,60.175095,3.6105057000000045,1986.2186485554405,63.7856007,1.2035019,53.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
794,50,3,3,5.5,0.85,62.007965,-9.30119475,1913.1530304421865,52.70677025,1.2401593,42.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
795,50,3,4,6.5,0.83,49.60391,-8.432664700000004,2625.3696471309936,41.171245299999995,0.9920782,41.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
796,50,4,1,6.2,0.93,52.346959999999996,-3.664287199999997,2417.4057379964315,48.6826728,1.0469392,46.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
797,50,4,2,5.4,1.08,63.84389,5.107511200000005,1839.9646853205938,68.9514012,1.2768778,54.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
798,50,4,3,5.6,0.93,60.175095,-4.2122566500000005,1986.2186485554405,55.96283835,1.2035019,46.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
799,50,4,4,5.4,1.1,63.84389,6.384388999999999,1839.9646853205938,70.228279,1.2768778,55.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
800,51,1,1,8.3,0.95,40.202690000000004,-2.0101344999999995,3704.6590150147713,38.192555500000005,0.8040538,47.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
801,51,1,2,6.6,0.88,48.81842,-5.858210399999997,2693.2139720893097,42.960209600000006,0.9763684,44.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
802,51,1,3,7.7,1.12,42.40664,5.088796800000004,3380.599171369953,47.49543680000001,0.8481328,56.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
803,51,1,4,7.3,0.98,44.23306,-0.8846612000000036,3143.974070805334,43.3483988,0.8846612,48.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
804,51,2,1,7.9,0.91,41.54056,-3.7386503999999974,3492.8080850201604,37.8019096,0.8308112,45.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
805,51,2,2,6.5,0.8,49.60391,-9.920781999999996,2625.3696471309936,39.683128,0.9920782,40.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
806,51,2,3,7.5,0.91,43.304379999999995,-3.897394200000001,3264.2913304677227,39.406985799999994,0.8660876,45.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
807,51,2,4,8.9,0.8,39.10021325274613,-7.820042650549226,3990.3272687735966,31.280170602196904,0.79,39.59515266100874,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
808,51,3,1,9.0,0.98,38.9311159427737,-0.7786223188554757,4034.143044805663,38.152493623918225,0.79,48.294295726478765,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
809,51,3,2,7.2,1.15,44.760925,6.7141387499999965,3082.3461630779525,51.47506375,0.8952185,57.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
810,51,3,3,7.7,1.13,42.40664,5.512863199999998,3380.599171369953,47.9195032,0.8481328,56.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
811,51,3,4,7.4,0.97,43.764900000000004,-1.3129470000000012,3204.6274315761634,42.451953,0.875298,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
812,51,4,1,5.1,1.16,69.3452381590247,11.09523810544394,1620.6598526034632,80.44047626446864,1.29,62.356958344549334,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
813,51,4,2,7.4,0.97,43.764900000000004,-1.3129470000000012,3204.6274315761634,42.451953,0.875298,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
814,51,4,3,7.8,0.86,41.96962,-5.875746800000002,3437.2208174516622,36.0938732,0.8393924,42.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
815,51,4,4,8.3,1.17,40.202690000000004,6.834457299999997,3704.6590150147713,47.0371473,0.8040538,58.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
816,52,1,1,6.9,1.09,46.599399999999996,4.193946000000004,2891.793697192464,50.793346,0.9319879999999999,54.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
817,52,1,2,6.5,1.19,49.60391,9.424742899999998,2625.3696471309936,59.0286529,0.9920782,59.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
818,52,1,3,5.4,0.96,63.84389,-2.5537556000000023,1839.9646853205938,61.2901344,1.2768778,48.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
819,52,1,4,6.9,0.99,46.599399999999996,-0.465994000000002,2891.793697192464,46.133405999999994,0.9319879999999999,49.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
820,52,2,1,8.9,0.97,39.10021325274613,-1.173006397582384,3990.3272687735966,37.927206855163746,0.79,48.009122601473095,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
821,52,2,2,8.0,0.92,41.11956,-3.289564800000001,3547.3526180837684,37.8299952,0.8223912,46.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
822,52,2,3,8.7,0.87,39.45100761491994,-5.1286309899395945,3899.430925071707,34.32237662498034,0.79,43.44604636073461,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
823,52,2,4,7.3,1.14,44.23306,6.192628399999997,3143.974070805334,50.4256884,0.8846612,56.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
824,52,3,1,6.2,1.01,52.346959999999996,0.5234695999999985,2417.4057379964315,52.870429599999994,1.0469392,50.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
825,52,3,2,7.9,0.96,41.54056,-1.6616223999999988,3492.8080850201604,39.8789376,0.8308112,48.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
826,52,3,3,6.5,1.04,49.60391,1.9841564000000034,2625.3696471309936,51.5880664,0.9920782,52.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
827,52,3,4,5.1,0.9,69.3452381590247,-6.934523815902466,1620.6598526034632,62.41071434312224,1.29,48.38039871559863,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
828,52,4,1,8.5,0.82,39.81853,-7.167335399999999,3804.1989632496698,32.651194600000004,0.7963706,41.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
829,52,4,2,7.7,0.81,42.40664,-8.057261599999997,3380.599171369953,34.349378400000006,0.8481328,40.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
830,52,4,3,6.2,1.02,52.346959999999996,1.0469392000000042,2417.4057379964315,53.3938992,1.0469392,51.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
831,52,4,4,8.4,0.81,40.00854,-7.601622599999999,3754.965449409183,32.406917400000005,0.8001708000000001,40.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
832,53,1,1,7.1,0.87,45.36475,-5.897417500000003,3019.760489755876,39.4673325,0.907295,43.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
833,53,1,2,6.4,0.97,50.464625,-1.5139387500000012,2556.7585973306004,48.95068625,1.0092925,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
834,53,1,3,6.7,0.97,48.042229999999996,-1.4412669000000022,2760.2544196832227,46.600963099999994,0.9608445999999999,48.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
835,53,1,4,8.2,0.83,40.400960000000005,-6.868163200000005,3653.284405406161,33.5327968,0.8080192,41.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
836,53,2,1,5.5,1.17,62.007965,10.541354049999995,1913.1530304421865,72.54931905,1.2401593,58.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
837,53,2,2,6.1,0.95,53.3012,-2.665060000000004,2346.759967225184,50.63614,1.066024,47.49999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
838,53,2,3,6.7,1.03,48.042229999999996,1.4412669000000022,2760.2544196832227,49.4834969,0.9608445999999999,51.5,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
839,53,2,4,7.6,0.9,42.8516,-4.285159999999998,3322.95250850423,38.56644,0.857032,45.0,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
840,53,3,1,8.0,0.87,41.11956,-5.345542799999997,3547.3526180837684,35.7740172,0.8223912,43.50000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
841,53,3,2,5.1,0.99,69.3452381590247,-0.693452381590248,1620.6598526034632,68.65178577743445,1.29,53.21843858715849,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
842,53,3,3,7.5,0.9,43.304379999999995,-4.330438000000001,3264.2913304677227,38.973941999999994,0.8660876,44.99999999999999,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
843,53,3,4,7.4,0.9,43.764900000000004,-4.376489999999997,3204.6274315761634,39.38841000000001,0.875298,45.00000000000001,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
844,53,4,1,9.0,1.13,38.9311159427737,5.0610450725605745,4034.143044805663,43.992161015334275,0.79,55.68627976624592,scenario_1_seed:16180339_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
