,round,group,player_slot,cost,break_even_bid_no_rym,percentile_no_rym,correction_factor,break_even_bid_rym,percentile_rym,max_bid_no_rym,max_bid_rym,ws,other_costs,cost_A,cost_B,production,id_sample
828,52,4,1,45.97765,45.97765,46.519928613920285,0.919553,50.0,48.98869720404521,90.3,70,7.0,1.0,45.97765,0.0,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
829,52,4,2,34.167956648884484,34.167956648884484,4.402141582391434,0.79,43.250578036562636,16.121356335514573,90.3,70,8.8,0.87,39.2735133895224,-5.105556740637915,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
830,52,4,3,37.6080276,37.6080276,13.801308744794765,0.8001708000000001,46.99999999999999,33.908387864366446,90.3,70,8.4,0.94,40.00854,-2.4005124000000038,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
831,52,4,4,51.075112000000004,51.075112000000004,64.72337894110649,1.2768778,40.0,1.041046995835812,90.3,70,5.4,0.8,63.84389,-12.768777999999998,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
832,53,1,1,43.6484048,43.6484048,36.466389054134446,0.8393924,52.0,58.44735276621059,90.3,70,7.8,1.04,41.96962,1.6787848000000025,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
833,53,1,2,49.606372,49.606372,60.559190957763235,1.2401593,40.0,1.041046995835812,90.3,70,5.5,0.8,62.007965,-12.401592999999998,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
834,53,1,3,41.83722818043836,41.83722818043836,29.030339083878644,0.79,52.95851668409919,62.46281975014872,90.3,70,8.9,1.07,39.10021325274613,2.737014927692229,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
835,53,1,4,37.1688832,37.1688832,12.433075550267699,0.8080192,46.0,29.238548483045808,90.3,70,8.2,0.92,40.400960000000005,-3.2320768000000015,3653.284405406161,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
836,53,2,1,41.3809925,41.3809925,27.245687091017253,1.0092925,41.0,6.0678167757287325,90.3,70,6.4,0.82,50.464625,-9.0836325,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
837,53,2,2,54.7013472,54.7013472,73.64663890541344,1.1396114,48.0,39.53004164187983,90.3,70,5.8,0.96,56.98057,-2.2792227999999994,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
838,53,2,3,33.5327968,33.5327968,3.093396787626413,0.8080192,41.5,8.209399167162402,90.3,70,8.2,0.83,40.400960000000005,-6.868163200000005,3653.284405406161,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
839,53,2,4,40.2971688,40.2971688,23.378941106484234,0.8223912,49.0,44.31885782272457,90.3,70,8.0,0.98,41.11956,-0.8223911999999984,3547.3526180837684,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
840,53,3,1,44.40887,44.40887,39.559785841760856,1.0092925,44.0,19.631171921475314,90.3,70,6.4,0.88,50.464625,-6.055754999999998,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
841,53,3,2,37.70167299999999,37.70167299999999,14.098750743604997,0.919553,40.99999999999999,5.145746579417014,90.3,70,7.0,0.82,45.97765,-8.275977000000005,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
842,53,3,3,60.097981649999994,60.097981649999994,83.64069006543724,1.1669511,51.5,56.12730517549078,90.3,70,5.7,1.03,58.34755499999999,1.7504266500000014,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
843,53,3,4,64.08605575,64.08605575,88.99464604402142,1.1145401,57.50000000000001,86.19869125520523,90.3,70,5.9,1.15,55.727005,8.359050750000002,2203.80697148829,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
844,53,4,1,32.70213739192991,32.70213739192991,1.6656751933372993,0.79,41.39511062269609,6.960142772159429,90.3,70,9.0,0.84,38.9311159427737,-6.228978550843792,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
845,53,4,2,77.64248420494128,77.64248420494128,98.39381320642475,1.29,60.18797225189247,98.39381320642475,90.3,70,5.2,1.15,67.51520365647069,10.127280548470594,1693.6122771870748,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
846,53,4,3,56.25811869999999,56.25811869999999,76.918500892326,0.9455146,59.49999999999999,94.46757882212968,90.3,70,6.8,1.19,47.275729999999996,8.982388699999994,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
847,53,4,4,58.35754808750632,58.35754808750632,80.84473527662107,1.29,45.23840937015994,25.758477096966093,90.3,70,5.0,0.82,71.16774157012966,-12.81019348262334,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
848,54,1,1,44.59675360000001,44.59675360000001,40.452111838191556,0.7963706,56.00000000000001,78.28673408685306,90.3,70,8.5,1.12,39.81853,4.778223600000004,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
849,54,1,2,61.829392,61.829392,86.13920285544319,1.066024,57.99999999999999,87.32897085068412,90.3,70,6.1,1.16,53.3012,8.528191999999997,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
850,54,1,3,78.28451572714263,78.28451572714263,98.57227840571089,1.29,60.685671106312114,98.57227840571089,90.3,70,5.0,1.1,71.16774157012966,7.116774157012969,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
851,54,1,4,32.98975124719882,32.98975124719882,2.201070791195717,0.79,41.75917879392255,9.161213563355146,90.3,70,8.8,0.84,39.2735133895224,-6.283762142323582,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
852,54,2,1,41.055223915383436,41.055223915383436,25.93694229625223,0.79,51.96863786757397,57.64425936942296,90.3,70,8.9,1.05,39.10021325274613,1.9550106626373065,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
853,54,2,2,46.887043600000005,46.887043600000005,50.62462819750149,0.8846612,53.00000000000001,64.03926234384295,90.3,70,7.3,1.06,44.23306,2.6539836000000037,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
854,54,2,3,47.997381999999995,47.997381999999995,55.08625817965497,0.9319879999999999,51.5,56.12730517549078,90.3,70,6.9,1.03,46.599399999999996,1.397981999999999,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
855,54,2,4,49.1044554,49.1044554,58.95300416418798,0.8393924,58.49999999999999,89.70850684116597,90.3,70,7.8,1.17,41.96962,7.1348354,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
856,54,3,1,57.044496499999994,57.044496499999994,78.3462224866151,0.9920782,57.49999999999999,84.97917906008328,90.3,70,6.5,1.15,49.60391,7.440586499999995,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
857,54,3,2,80.41954797424651,80.41954797424651,99.22665080309339,1.29,62.340734863756985,99.22665080309339,90.3,70,5.0,1.13,71.16774157012966,9.251806404116849,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
858,54,3,3,43.418905200000005,43.418905200000005,35.63355145746579,0.8040538,54.0,67.965496728138,90.3,70,8.3,1.08,40.202690000000004,3.2162152000000006,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
859,54,3,4,60.49258033461021,60.49258033461021,84.29506246281974,1.29,46.893473127604814,33.25401546698394,90.3,70,5.0,0.85,71.16774157012966,-10.675161235519454,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
860,54,4,1,52.35233265,52.35233265,68.05472932778109,1.2035019,43.5,17.48958953004164,90.3,70,5.6,0.87,60.175095,-7.822762349999998,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
861,54,4,2,68.31296230000001,68.31296230000001,93.09934562760262,1.2768778,53.50000000000001,66.50803093396787,90.3,70,5.4,1.07,63.84389,4.469072300000008,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
862,54,4,3,54.999273300000006,54.999273300000006,74.24152290303391,1.0280238,53.50000000000001,66.50803093396787,90.3,70,6.3,1.07,51.40119,3.598083300000006,2487.4220738687186,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
863,54,4,4,34.642121100000004,34.642121100000004,5.472932778108269,0.7963706,43.5,17.48958953004164,90.3,70,8.5,0.87,39.81853,-5.176408899999998,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
864,55,1,1,41.31631779999999,41.31631779999999,27.126710291493158,0.9608445999999999,42.99999999999999,14.247471743010113,90.3,70,6.7,0.86,48.042229999999996,-6.725912200000003,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
865,55,1,2,68.32103190732448,68.32103190732448,93.15883402736466,1.29,52.96204023823603,62.52230814991077,90.3,70,5.0,0.96,71.16774157012966,-2.846709662805182,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
866,55,1,3,48.602455199999994,48.602455199999994,57.28732897085069,0.8308112,58.49999999999999,89.70850684116597,90.3,70,7.9,1.17,41.54056,7.061895199999995,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
867,55,1,4,54.267306500000004,54.267306500000004,72.69482450922071,1.2768778,42.5,12.819750148720999,90.3,70,5.4,0.85,63.84389,-9.576583499999998,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
868,55,2,1,75.53259393580132,75.53259393580132,97.50148720999405,1.29,58.55239839984598,91.13622843545508,90.3,70,5.3,1.15,65.6805164659142,9.85207746988712,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
869,55,2,2,38.9966093,38.9966093,18.441403926234383,0.8040538,48.5,41.760856632956575,90.3,70,8.3,0.97,40.202690000000004,-1.2060807000000011,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
870,55,2,3,68.65178577743445,68.65178577743445,93.3372992266508,1.29,53.21843858715849,64.6044021415824,90.3,70,5.1,0.99,69.3452381590247,-0.693452381590248,1620.6598526034632,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
871,55,2,4,40.26370800000001,40.26370800000001,22.903033908387865,0.875298,46.00000000000001,30.160618679357526,90.3,70,7.4,0.92,43.764900000000004,-3.501191999999996,3204.6274315761634,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
872,55,3,1,57.16634025,57.16634025,78.7031528851874,1.2035019,47.5,37.03152885187389,90.3,70,5.6,0.95,60.175095,-3.0087547500000014,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
873,55,3,2,46.599399999999996,46.599399999999996,49.25639500297442,0.9319879999999999,50.0,48.98869720404521,90.3,70,6.9,1.0,46.599399999999996,0.0,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
874,55,3,3,61.24594319999999,61.24594319999999,85.30636525877453,1.0469392,58.49999999999999,89.70850684116597,90.3,70,6.2,1.17,52.346959999999996,8.898983199999996,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
875,55,3,4,36.595248986207274,36.595248986207274,10.707911957168353,0.79,46.32309998254085,30.696014277215944,90.3,70,9.0,0.94,38.9311159427737,-2.335866956566427,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
876,55,4,1,36.13163231836061,36.13163231836061,9.339678762641284,0.79,45.736243440962795,28.197501487209994,90.3,70,8.8,0.92,39.2735133895224,-3.141881071161791,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
877,55,4,2,42.0752695,42.0752695,30.220107079119572,0.8952185,46.99999999999999,33.908387864366446,90.3,70,7.2,0.94,44.760925,-2.685655500000003,3082.3461630779525,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
878,55,4,3,40.0290169,40.0290169,22.248661511005356,0.7926538000000001,50.5,51.279000594883996,90.3,70,8.6,1.01,39.632690000000004,0.39632689999999826,3852.355352958242,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
879,55,4,4,51.169152,51.169152,64.96133254015467,1.066024,47.99999999999999,38.548483045806066,90.3,70,6.1,0.96,53.3012,-2.1320480000000046,2346.759967225184,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
880,56,1,1,53.21207780000001,53.21207780000001,70.2558001189768,0.9763684,54.50000000000001,71.23735871505056,90.3,70,6.6,1.09,48.81842,4.393657800000007,2693.2139720893097,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
881,56,1,2,37.536204722636285,37.536204722636285,13.563355145746579,0.79,47.514183193210485,37.775133848899465,90.3,70,8.9,0.96,39.10021325274613,-1.5640085301098452,3990.3272687735966,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
882,56,1,3,64.8327113,64.8327113,89.82748364069006,1.0896254,59.49999999999999,94.46757882212968,90.3,70,6.0,1.19,54.48127,10.351441299999998,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
883,56,1,4,38.211507999999995,38.211507999999995,15.883402736466389,0.9319879999999999,41.0,6.0678167757287325,90.3,70,6.9,0.82,46.599399999999996,-8.387892,2891.793697192464,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
884,56,2,1,44.77180526405553,44.77180526405553,41.22546103509816,0.79,56.673171220323454,81.61808447352766,90.3,70,8.8,1.14,39.2735133895224,5.49829187453313,3945.422474128707,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
885,56,2,2,47.081385399999995,47.081385399999995,51.39797739440809,0.9608445999999999,49.0,44.31885782272457,90.3,70,6.7,0.98,48.042229999999996,-0.9608446000000015,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
886,56,2,3,61.76941279999999,61.76941279999999,86.07971445568114,1.0469392,58.99999999999999,91.99881023200476,90.3,70,6.2,1.18,52.346959999999996,9.422452799999995,2417.4057379964315,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
887,56,2,4,57.798854490004494,57.798854490004494,79.95240928019037,1.29,44.80531355814302,23.438429506246283,90.3,70,5.3,0.88,65.6805164659142,-7.881661975909701,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
888,56,3,1,40.2908352,40.2908352,23.259964306960143,0.8393924,47.99999999999999,38.548483045806066,90.3,70,7.8,0.96,41.96962,-1.6787848000000025,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
889,56,3,2,38.6120504,38.6120504,17.19214753123141,0.8393924,46.0,29.238548483045808,90.3,70,7.8,0.92,41.96962,-3.357569599999998,3437.2208174516622,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
890,56,3,3,48.086635,48.086635,55.44318857822724,0.907295,53.0,63.08744794765021,90.3,70,7.1,1.06,45.36475,2.7218850000000003,3019.760489755876,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
891,56,3,4,39.8622416,39.8622416,21.594289113622843,0.8481328,46.99999999999999,33.908387864366446,90.3,70,7.7,0.94,42.40664,-2.5443984000000057,3380.599171369953,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
892,56,4,1,50.564887999999996,50.564887999999996,63.17668054729328,0.857032,58.99999999999999,91.99881023200476,90.3,70,7.6,1.18,42.8516,7.713287999999999,3322.95250850423,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
893,56,4,2,63.24843270000001,63.24843270000001,88.10232004759072,1.1396114,55.500000000000014,76.59131469363474,90.3,70,5.8,1.11,56.98057,6.267862700000009,2131.626659462528,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
894,56,4,3,36.7134398,36.7134398,11.06484235574063,0.8846612,41.5,8.209399167162402,90.3,70,7.3,0.83,44.23306,-7.5196201999999985,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
895,56,4,4,53.3268499,53.3268499,70.43426531826294,1.2401593,43.0,15.080309339678763,90.3,70,5.5,0.86,62.007965,-8.6811151,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
896,57,1,1,64.8327113,64.8327113,89.82748364069006,1.0896254,59.49999999999999,94.46757882212968,90.3,70,6.0,1.19,54.48127,10.351441299999998,2275.5401511823243,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
897,57,1,2,46.812659,46.812659,50.267697798929206,0.8141332,57.49999999999999,84.97917906008328,90.3,70,8.1,1.15,40.70666,6.105998999999997,3600.84695020913,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
898,57,1,3,43.40219770000001,43.40219770000001,35.5145746579417,0.7963706,54.50000000000001,71.23735871505056,90.3,70,8.5,1.09,39.81853,3.5836677000000066,3804.1989632496698,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
899,57,1,4,67.39610640000001,67.39610640000001,92.26650803093396,1.2035019,56.00000000000001,78.28673408685306,90.3,70,5.6,1.12,60.175095,7.221011400000009,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
900,57,2,1,50.76237284999999,50.76237284999999,63.771564544913744,1.1669511,43.49999999999999,16.62700773349197,90.3,70,5.7,0.87,58.34755499999999,-7.585182150000001,2059.071224897595,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
901,57,2,2,33.7702596,33.7702596,3.569303985722784,0.8040538,42.0,10.618679357525282,90.3,70,8.3,0.84,40.202690000000004,-6.432430400000001,3704.6590150147713,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
902,57,2,3,65.10836325,65.10836325,90.06543723973824,1.2401593,52.5,60.7674003569304,90.3,70,5.5,1.05,62.007965,3.100398249999998,1913.1530304421865,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
903,57,2,4,81.13122538994782,81.13122538994782,99.40511600237953,1.29,62.89242278290528,99.40511600237953,90.3,70,5.0,1.14,71.16774157012966,9.963483819818151,1548.0076471579075,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
904,57,3,1,38.9250928,38.9250928,18.084473527662105,0.8846612,44.0,19.631171921475314,90.3,70,7.3,0.88,44.23306,-5.3079672,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
905,57,3,2,34.007259000000005,34.007259000000005,4.104699583581201,0.8001708000000001,42.5,12.819750148720999,90.3,70,8.4,0.85,40.00854,-6.001280999999999,3754.965449409183,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
906,57,3,3,43.19963210000001,43.19963210000001,34.443783462224864,0.7926538000000001,54.50000000000001,71.23735871505056,90.3,70,8.6,1.09,39.632690000000004,3.5669421000000057,3852.355352958242,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
907,57,3,4,36.7134398,36.7134398,11.06484235574063,0.8846612,41.5,8.209399167162402,90.3,70,7.3,0.83,44.23306,-7.5196201999999985,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
908,57,4,1,54.1575855,54.1575855,72.45687091017251,1.2035019,45.0,24.15229030339084,90.3,70,5.6,0.9,60.175095,-6.017509499999996,1986.2186485554405,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
909,57,4,2,40.9201085,40.9201085,25.580011897679952,0.919553,44.5,21.951219512195124,90.3,70,7.0,0.89,45.97765,-5.057541499999999,2956.235927864234,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
910,57,4,3,44.40887,44.40887,39.559785841760856,1.0092925,44.0,19.631171921475314,90.3,70,6.4,0.88,50.464625,-6.055754999999998,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
911,57,4,4,37.37387130506275,37.37387130506275,13.146936347412254,0.79,47.30869785450981,35.574063057703746,90.3,70,9.0,0.96,38.9311159427737,-1.5572446377109515,4034.143044805663,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
912,58,1,1,52.1950108,52.1950108,67.6977989292088,0.8846612,58.99999999999999,91.99881023200476,90.3,70,7.3,1.18,44.23306,7.961950799999997,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
913,58,1,2,41.5585072,41.5585072,27.900059488399762,0.8481328,49.0,44.31885782272457,90.3,70,7.7,0.98,42.40664,-0.8481328000000019,3380.599171369953,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
914,58,1,3,45.694616,45.694616,45.27067221891731,0.8308112,55.00000000000001,73.4681737061273,90.3,70,7.9,1.1,41.54056,4.154056000000004,3492.8080850201604,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
915,58,1,4,48.656366000000006,48.656366000000006,57.40630577037478,0.8846612,55.00000000000001,73.4681737061273,90.3,70,7.3,1.1,44.23306,4.423306000000004,3143.974070805334,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
916,58,2,1,53.0761837,53.0761837,69.89886972040452,0.9920782,53.5,65.55621653777513,90.3,70,6.5,1.07,49.60391,3.4722737000000023,2625.3696471309936,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
917,58,2,2,64.08605575,64.08605575,88.99464604402142,1.1145401,57.50000000000001,86.19869125520523,90.3,70,5.9,1.15,55.727005,8.359050750000002,2203.80697148829,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
918,58,2,3,75.9742291,75.9742291,97.67995240928019,1.2768778,59.5,95.35990481856038,90.3,70,5.4,1.19,63.84389,12.1303391,1839.9646853205938,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
919,58,2,4,45.422696,45.422696,44.14039262343843,0.857032,53.0,63.08744794765021,90.3,70,7.6,1.06,42.8516,2.5710960000000043,3322.95250850423,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
920,58,3,1,70.2781526185282,70.2781526185282,94.58655562165377,1.29,54.47918807637844,69.77989292088043,90.3,70,5.3,1.07,65.6805164659142,4.597636152614001,1766.7501763451485,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
921,58,3,2,39.711613199999995,39.711613199999995,21.058893515764424,0.9455146,41.99999999999999,9.666864961332541,90.3,70,6.8,0.84,47.275729999999996,-7.564116800000001,2826.4576240077954,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
922,58,3,3,46.272045,46.272045,47.76918500892326,0.907295,51.0,53.599048185603806,90.3,70,7.1,1.02,45.36475,0.9072949999999977,3019.760489755876,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
923,58,3,4,49.95997875,49.95997875,61.51100535395598,1.0092925,49.5,46.6686496133254,90.3,70,6.4,0.99,50.464625,-0.5046462500000004,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
924,58,4,1,50.71157455,50.71157455,63.652587745389646,1.1145401,45.50000000000001,27.6918500892326,90.3,70,5.9,0.91,55.727005,-5.015430449999997,2203.80697148829,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
925,58,4,2,41.88563875,41.88563875,29.20880428316478,1.0092925,41.5,8.209399167162402,90.3,70,6.4,0.83,50.464625,-8.57898625,2556.7585973306004,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
926,58,4,3,40.83589549999999,40.83589549999999,25.342058298631766,0.9608445999999999,42.49999999999999,11.927424152290303,90.3,70,6.7,0.85,48.042229999999996,-7.206334500000004,2760.2544196832227,sample_3_seed:161803_ws_min_5_ws_max_9_base_lcoe_50_oc_min_0.8_oc_max_1.2
